id,host_yrs_experience,host_response_time,host_response_rate,host_is_superhost,host_listings_count,host_identity_verified,accommodates,bathrooms,bedrooms,beds,bed_type,charge_cleaning_fee,guests_included,charge_extra_people,availability_60,number_of_reviews,review_recency,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy,reviews_per_month,review_scores_rating,target_recommendation_numeric,target_recommendation
15773252,3.3,within a few hours,100%,f,1,f,3,1,1,1,Real Bed,f,1,t,60,2,3.12,6,6,6,6,6,6,t,strict,0.35,60,0,bad
16653528,3.2,within an hour,100%,f,12,f,1,2,1,1,Real Bed,t,1,f,54,1,2.88,10,2,10,10,2,4,t,strict,0.36,60,0,bad
15073747,4.1,a few days or more,0%,f,1,f,1,1,1,1,Real Bed,t,1,t,59,1,3.33,4,10,10,10,2,2,t,flexible,0.15,60,0,bad
17699486,3.2,within an hour,100%,f,4,f,4,2.5,2,2,Real Bed,t,4,t,50,1,2.88,6,6,10,10,6,8,t,flexible,1,60,0,bad
16040854,4.9,within an hour,100%,f,2,t,1,1,1,1,Real Bed,f,1,f,60,2,2.91,8,7,10,5,10,6,f,flexible,1.13,60,0,bad
5636553,4.9,within an hour,100%,f,2,f,2,1,1,1,Real Bed,f,1,f,60,1,3.07,8,6,8,8,8,6,t,flexible,0.31,60,0,bad
4482733,7.2,N/A,N/A,f,1,f,3,1,1,1,Real Bed,t,1,t,0,2,5.13,6,5,5,7,7,6,f,flexible,0.07,60,0,bad
10596131,7.7,within a day,71%,f,7,f,2,1,1,1,Real Bed,t,1,t,60,1,3.91,8,6,10,10,10,6,f,strict,0.07,60,0,bad
13765377,7.7,N/A,N/A,f,1,f,2,1,0,1,Real Bed,t,1,f,0,1,3.62,8,6,10,8,10,6,t,flexible,0.1,60,0,bad
14657085,5.8,within a few hours,100%,f,1,t,2,1,1,1,Real Bed,t,1,f,59,2,3.37,7,6,10,10,10,6,f,strict,0.25,60,0,bad
9863859,7.2,N/A,N/A,f,1,f,4,2,3,2,Real Bed,t,1,f,0,1,4.13,6,8,10,10,8,4,f,moderate,0.06,60,0,bad
7639479,7.7,within a few hours,84%,f,22,t,2,3,1,2,Real Bed,t,1,t,49,1,3.86,6,10,10,10,10,8,f,flexible,0.08,60,0,bad
7637415,7.3,within a day,50%,f,8,t,4,2.5,1,4,Real Bed,t,1,t,60,1,4.32,6,4,4,6,4,10,f,flexible,0.05,60,0,bad
18432670,2.9,within an hour,100%,f,17,f,1,2,1,1,Real Bed,t,1,f,54,1,2.81,6,8,6,6,6,10,t,strict,1,60,0,bad
17112645,3.3,within an hour,100%,f,10,f,1,2,1,1,Real Bed,t,1,t,37,2,3.01,5,5,6,6,9,5,f,strict,0.69,60,0,bad
14451365,4.1,within a day,100%,f,1,f,4,1,1,2,Real Bed,t,1,f,0,2,3.39,8,7,6,9,10,5,t,flexible,0.24,60,0,bad
16654156,3.1,within an hour,83%,f,1,t,1,1,1,1,Real Bed,t,1,t,60,1,2.90,6,6,6,6,10,6,f,flexible,0.79,60,0,bad
12230289,3.9,within an hour,100%,f,1,f,1,2.5,1,1,Real Bed,f,1,t,13,2,3.65,8,6,9,9,9,6,f,strict,0.19,60,0,bad
2484207,6.0,a few days or more,33%,f,3,f,2,1,1,2,Real Bed,t,1,f,60,2,4.57,6,6,10,7,10,6,f,flexible,0.05,60,0,bad
8845757,8.3,N/A,N/A,f,1,t,4,1,1,3,Real Bed,t,1,f,0,1,3.66,8,8,8,8,6,8,f,flexible,0.1,60,0,bad
18079318,3.0,within an hour,83%,f,1,t,4,1,1,1,Real Bed,t,1,t,10,1,2.80,6,4,2,8,8,6,t,flexible,1,60,0,bad
18043089,3.9,within an hour,100%,f,8,t,2,1,0,1,Real Bed,t,1,f,34,1,2.83,8,8,10,10,6,6,t,strict,1,60,0,bad
17983667,3.8,within an hour,100%,f,1,f,2,1,1,1,Real Bed,f,1,f,55,2,2.88,8,7,7,8,8,7,t,moderate,2,60,0,bad
17253841,3.5,within an hour,100%,f,3,t,2,1,1,1,Real Bed,t,2,t,39,1,3.00,6,6,6,10,6,6,f,moderate,0.41,60,0,bad
14540641,7.2,within a few hours,100%,f,2,t,3,1,1,1,Real Bed,t,3,t,60,1,3.22,6,8,4,6,8,4,f,flexible,0.19,60,0,bad
11864396,7.4,within a few hours,100%,f,3,f,3,2,2,2,Real Bed,t,1,t,0,2,3.55,7,9,10,7,10,8,f,flexible,0.19,60,0,bad
10635609,4.5,within a day,60%,f,2,t,1,1,1,1,Real Bed,f,1,f,60,2,2.93,10,8,10,10,10,10,f,moderate,0.15,60,0,bad
13831086,3.6,within a few hours,100%,f,1,f,4,2,1,1,Real Bed,t,1,f,59,2,3.14,8,6,8,9,9,6,t,flexible,0.23,60,0,bad
7729074,4.6,N/A,N/A,f,1,f,2,2,1,1,Real Bed,f,1,f,0,1,4.54,6,4,10,10,8,6,f,flexible,0.05,60,0,bad
17437133,5.2,within an hour,95%,f,14,t,2,1,1,1,Real Bed,t,1,f,41,1,2.93,10,6,10,10,6,10,t,strict,0.61,60,0,bad
16109435,6.9,within an hour,81%,f,22,t,2,1,1,1,Real Bed,t,1,t,60,1,3.21,8,6,10,10,8,8,t,strict,0.2,60,0,bad
17419473,5.2,within an hour,95%,f,14,t,6,1,1,3,Real Bed,t,1,f,31,2,2.86,6,4,4,4,10,8,f,strict,0.98,60,0,bad
11226321,7.1,within a few hours,71%,f,1,t,2,1,0,2,Real Bed,t,1,t,9,1,3.50,8,8,10,8,6,6,t,strict,0.12,60,0,bad
17437508,5.2,within an hour,95%,f,14,t,2,1,1,1,Real Bed,t,1,f,60,1,2.91,10,2,10,10,10,4,t,strict,0.71,60,0,bad
17437369,5.2,within an hour,95%,f,14,t,2,1,1,1,Real Bed,t,1,f,60,1,2.91,8,2,10,2,10,6,t,strict,0.73,60,0,bad
10948340,4.1,N/A,N/A,f,1,f,2,1,0,1,Real Bed,f,1,f,0,3,3.98,6,8,6,6,9,7,f,flexible,0.2,60,0,bad
17904732,3.5,within an hour,100%,f,7,t,8,3,4,7,Real Bed,t,7,t,38,1,2.85,4,8,10,10,6,6,f,moderate,1,60,0,bad
15411314,3.4,within an hour,87%,f,5,t,3,1,1,1,Real Bed,t,1,t,59,1,2.87,6,4,10,10,8,6,f,flexible,1,60,0,bad
16269965,3.7,within a few hours,80%,f,1,f,1,1,0,1,Futon,t,1,t,54,1,3.09,10,6,10,10,6,10,f,flexible,0.28,60,0,bad
8031824,6.4,N/A,N/A,f,1,t,2,1,1,1,Real Bed,f,1,f,0,1,4.44,10,6,10,2,6,10,f,flexible,0.05,60,0,bad
13509135,3.7,N/A,N/A,f,1,f,2,1,0,1,Real Bed,t,1,f,0,2,3.64,7,7,10,9,10,7,t,flexible,0.19,60,0,bad
147098,8.7,within a day,50%,f,3,t,12,4.5,6,8,Real Bed,t,10,t,60,1,5.22,6,8,10,10,10,6,f,flexible,0.03,60,0,bad
466712,8.3,within an hour,100%,f,1,t,1,1,1,1,Real Bed,t,1,f,0,3,4.62,10,10,10,10,10,10,f,moderate,0.06,60,0,bad
13998208,3.6,N/A,N/A,f,1,f,6,2,1,4,Real Bed,t,1,t,59,1,3.57,8,6,10,10,8,10,f,flexible,0.11,60,0,bad
17982726,4.1,within a few hours,81%,f,8,t,6,1,2,3,Real Bed,t,1,t,45,1,2.86,8,4,6,10,8,8,f,strict,1,60,0,bad
9417171,6.2,N/A,N/A,f,1,f,4,1,2,2,Real Bed,t,1,f,20,3,3.80,7,5,7,5,9,6,f,flexible,0.18,60,0,bad
4821655,5.2,N/A,N/A,f,1,t,2,1,1,1,Real Bed,t,1,t,0,1,4.51,6,4,6,4,8,4,f,moderate,0.05,60,0,bad
10122365,6.3,N/A,N/A,f,1,t,3,1,1,1,Real Bed,f,1,f,0,1,4.04,8,4,10,10,10,10,f,flexible,0.07,60,0,bad
14609611,7.8,N/A,N/A,f,1,f,1,1,1,1,Real Bed,f,1,f,58,1,3.48,6,4,4,6,4,2,t,flexible,0.12,60,0,bad
7327968,6.5,N/A,N/A,f,1,t,1,1,1,1,Real Bed,t,1,f,0,1,4.57,10,6,8,10,10,6,f,moderate,0.05,60,0,bad
3801318,5.5,a few days or more,0%,f,1,t,1,1,1,1,Couch,t,1,f,60,1,4.67,6,6,10,8,6,8,f,flexible,0.04,60,0,bad
17241035,6.2,within a few hours,90%,f,1,t,6,1,1,5,Real Bed,f,1,f,59,2,2.96,6,6,6,8,7,7,f,strict,0.82,60,0,bad
14821542,3.5,within an hour,100%,f,5,t,8,2,3,4,Real Bed,t,6,t,0,1,3.14,6,10,10,10,10,8,t,flexible,0.24,60,0,bad
9585020,7.4,within a day,100%,f,2,t,3,2,2,2,Real Bed,t,1,f,0,2,3.76,8,4,8,4,8,8,f,strict,0.11,60,0,bad
13480326,4.1,N/A,N/A,f,1,t,4,1.5,2,2,Real Bed,t,1,f,0,1,3.65,4,4,6,8,8,6,t,flexible,0.1,60,0,bad
15831317,4.8,within an hour,95%,f,3,t,5,1,2,2,Real Bed,t,1,f,57,2,2.83,5,6,10,10,10,7,f,moderate,2,60,0,bad
17496074,3.0,within an hour,100%,f,8,f,6,2,3,4,Real Bed,t,1,f,32,1,2.93,10,4,10,10,10,8,t,moderate,0.64,60,0,bad
7164400,7.3,within an hour,100%,f,12,t,12,3,4,5,Real Bed,t,4,t,60,2,4.06,7,5,7,8,8,6,f,strict,0.11,60,0,bad
16872488,3.1,within a few hours,100%,f,1,t,3,2.5,1,1,Real Bed,t,2,t,18,2,2.87,6,6,9,8,9,6,f,flexible,1.02,60,0,bad
9780127,5.1,within an hour,100%,t,36,t,2,1,1,1,Real Bed,t,1,f,60,1,4.07,8,8,4,8,10,8,f,moderate,0.06,60,0,bad
11929081,7.3,within an hour,100%,f,12,t,5,1,1,2,Real Bed,t,1,t,60,3,3.51,7,7,7,7,6,6,f,strict,0.22,60,0,bad
10102882,4.2,N/A,N/A,f,1,f,2,1.5,1,2,Real Bed,f,1,f,60,2,3.48,4,4,4,4,10,4,f,flexible,0.23,60,0,bad
10085368,4.2,N/A,N/A,f,1,f,4,1.5,2,2,Real Bed,f,1,f,60,1,4.13,8,2,6,8,10,8,f,flexible,0.06,60,0,bad
17587721,3.5,within an hour,100%,f,4,t,1,1,1,1,Real Bed,t,1,f,60,2,2.90,6,7,6,10,9,6,t,flexible,1.5,60,0,bad
16782786,3.2,within an hour,94%,f,4,f,2,1,1,1,Real Bed,t,1,f,53,2,3.04,6,6,10,6,10,6,t,moderate,0.59,60,0,bad
10033175,4.2,within a few hours,98%,f,632,f,4,1,0,1,Real Bed,t,1,f,58,1,3.52,6,6,10,10,8,6,f,strict,0.11,60,0,bad
17895422,3.0,within an hour,100%,f,5,f,8,1,1,4,Real Bed,t,1,t,43,1,2.84,8,10,10,6,8,6,t,strict,1,60,0,bad
13093970,3.8,within an hour,100%,f,15,f,2,1,0,2,Real Bed,t,2,t,52,1,2.91,6,4,8,8,8,6,t,strict,0.73,60,0,bad
15191738,4.2,within a few hours,90%,f,3,t,5,2,2,2,Real Bed,t,2,t,1,2,3.24,9,7,6,7,10,5,t,moderate,0.32,60,0,bad
17529996,4.6,within a few hours,100%,f,1,t,1,1,1,1,Real Bed,t,1,f,0,1,2.92,10,4,10,10,10,8,f,flexible,0.65,60,0,bad
10159157,4.2,within an hour,100%,f,6,f,2,1,1,1,Real Bed,t,1,t,60,2,3.30,8,8,8,8,8,8,f,moderate,0.15,60,0,bad
17809843,3.1,within an hour,100%,f,4,f,1,1,1,1,Real Bed,t,1,f,60,1,2.84,8,6,10,10,10,10,t,flexible,1,60,0,bad
14094499,6.6,within an hour,100%,f,3,t,10,4,4,4,Real Bed,t,1,t,0,1,3.00,8,6,10,10,10,8,t,moderate,0.41,60,0,bad
15735526,3.3,within an hour,67%,f,2,t,2,1,1,1,Real Bed,f,1,f,60,1,3.29,10,8,10,10,10,8,t,flexible,0.17,60,0,bad
10158286,4.7,within a few hours,90%,f,10,t,4,1,1,2,Real Bed,t,2,t,60,3,3.55,5,7,7,7,9,7,t,moderate,0.31,60,0,bad
17100209,3.7,within an hour,99%,f,20,f,1,1,1,1,Real Bed,f,1,f,31,1,2.92,6,6,8,6,4,6,t,moderate,0.4,60,0,bad
17335106,3.7,within an hour,99%,f,20,f,2,1,1,1,Real Bed,f,1,t,55,1,2.94,,,,8,,,t,moderate,0.55,60,0,bad
15222252,6.2,within an hour,100%,f,27,t,1,1,1,1,Real Bed,f,1,f,60,2,3.29,10,6,10,10,6,7,f,flexible,0.28,60,0,bad
15222335,6.2,within an hour,100%,f,27,t,2,1,1,1,Real Bed,f,1,f,60,1,3.35,6,4,,8,,,f,flexible,0.15,60,0,bad
53283,9.4,N/A,N/A,f,1,f,7,2,3,4,Real Bed,t,1,f,60,3,4.28,10,4,10,10,6,2,f,strict,0.07,60,0,bad
12214284,3.9,N/A,N/A,f,1,f,2,1,1,1,Real Bed,f,1,f,0,3,3.81,6,6,9,9,5,8,f,flexible,0.24,60,0,bad
18251485,3.9,within a few hours,86%,f,2,f,4,1,2,2,Real Bed,t,1,f,27,1,2.83,8,6,10,10,10,6,f,moderate,1,60,0,bad
13671519,3.7,N/A,N/A,f,2,f,4,1,2,2,Real Bed,t,1,f,0,2,3.63,8,8,10,10,8,6,t,moderate,0.19,60,0,bad
10452522,5.1,N/A,N/A,f,1,t,1,1,1,1,Real Bed,f,1,f,0,1,4.10,10,10,10,10,10,8,f,moderate,0.06,60,0,bad
13641437,3.7,within an hour,100%,f,5,f,1,1,1,1,Couch,t,1,t,60,1,3.56,6,8,2,2,8,8,f,strict,0.11,60,0,bad
14342960,3.5,N/A,N/A,f,1,f,1,1,1,1,Futon,t,1,f,0,1,3.50,2,4,10,10,10,6,f,strict,0.12,60,0,bad
16406054,3.2,within an hour,94%,f,2,t,3,1,1,1,Real Bed,t,1,f,53,5,2.83,6,7,6,6,10,7,t,moderate,1.18,60,0,bad
14281055,3.6,within a day,80%,f,3,t,3,1,1,1,Real Bed,t,1,t,60,2,3.23,6,6,7,7,7,7,f,strict,0.34,60,0,bad
14472659,4.8,within a day,57%,f,1,f,2,1,1,1,Real Bed,t,1,f,53,1,3.26,8,6,10,6,10,8,f,flexible,0.18,60,0,bad
13183727,4.0,N/A,N/A,f,1,t,2,1,1,1,Real Bed,t,1,f,0,2,3.55,8,2,10,10,6,6,t,flexible,0.17,60,0,bad
12307731,4.3,within a day,94%,f,20,f,2,1.5,1,1,Real Bed,t,1,t,60,2,3.79,6,7,7,7,7,9,t,strict,0.16,60,0,bad
12854121,3.8,a few days or more,0%,f,1,f,2,1,1,1,Real Bed,t,1,t,60,1,3.77,8,6,10,10,6,6,f,flexible,0.08,60,0,bad
7949346,4.5,N/A,N/A,f,1,t,2,2,1,1,Real Bed,t,2,t,0,2,3.43,6,4,6,10,6,6,f,moderate,0.1,60,0,bad
4765437,7.5,N/A,N/A,f,1,f,4,1.5,2,2,Real Bed,t,1,f,0,1,3.63,8,6,10,8,6,6,f,flexible,0.1,60,0,bad
13814077,3.6,N/A,N/A,f,1,f,5,1,3,3,Real Bed,t,1,f,0,2,3.50,7,5,9,10,10,7,f,flexible,0.23,60,0,bad
13283206,3.7,N/A,N/A,f,1,f,2,1,1,1,Real Bed,f,2,t,0,2,3.27,10,4,10,10,9,9,f,flexible,0.21,60,0,bad
12161990,3.9,N/A,N/A,f,1,t,2,1,1,2,Real Bed,f,1,f,0,1,3.56,8,2,8,8,4,4,f,strict,0.11,60,0,bad
13362818,4.8,N/A,N/A,f,1,t,4,2,2,2,Real Bed,t,1,f,0,1,3.63,10,4,10,10,10,10,f,flexible,0.1,60,0,bad
12319521,4.0,within an hour,94%,f,21,t,16,2,2,3,Real Bed,f,6,t,60,1,3.84,4,6,8,6,10,4,f,strict,0.08,60,0,bad
3101761,8.4,within a day,90%,f,16,t,5,1,1,5,Real Bed,f,3,t,60,3,4.13,7,8,7,7,9,7,f,strict,0.09,60,0,bad
12194958,3.9,a few days or more,25%,f,1,f,2,1,1,1,Real Bed,t,2,t,60,3,3.46,5,4,7,8,10,6,f,flexible,0.33,60,0,bad
16910165,3.1,within an hour,100%,f,10,f,1,2,1,1,Real Bed,t,1,f,53,1,2.92,6,8,8,4,8,6,t,strict,0.67,60,0,bad
12812730,3.8,N/A,N/A,f,1,f,5,1,2,2,Real Bed,t,4,t,60,5,3.54,7,7,9,8,6,6,f,strict,0.42,60,0,bad
12816777,4.1,a few days or more,0%,f,1,t,3,1,1,2,Real Bed,t,3,t,60,1,3.73,6,6,4,10,4,6,f,moderate,0.09,60,0,bad
14022123,3.6,within a day,100%,f,1,t,2,1,1,1,Real Bed,t,1,t,60,1,2.84,6,6,8,8,8,6,f,flexible,1,60,0,bad
16931053,5.9,within an hour,94%,f,24,t,14,2,4,9,Real Bed,t,1,f,31,4,2.81,8,8,9,6,10,7,t,moderate,1.74,60,0,bad
16663488,3.3,within an hour,88%,f,8,f,9,2,3,5,Real Bed,t,5,t,54,6,2.85,7,6,7,7,9,7,t,strict,2.02,60,0,bad
15432688,6.8,within a few hours,100%,t,3,t,4,2,2,2,Real Bed,t,1,f,0,1,3.15,,8,10,10,10,8,f,strict,0.23,60,0,bad
17652756,3.2,within an hour,92%,f,3,t,6,2,2,3,Real Bed,t,1,f,60,2,2.85,10,6,10,10,10,10,t,strict,1.71,60,0,bad
5717608,4.9,N/A,N/A,f,1,t,2,1,1,1,Real Bed,t,1,t,0,2,4.55,7,5,6,8,10,6,f,moderate,0.09,60,0,bad
14300410,3.6,within a day,70%,f,1,t,2,1,1,1,Real Bed,t,1,f,59,2,3.13,6,7,10,6,10,6,f,flexible,0.37,60,0,bad
16003540,3.3,within an hour,100%,f,7,f,1,1,1,1,Real Bed,t,1,t,59,1,2.97,6,8,10,10,10,10,f,strict,0.48,60,0,bad
18109998,4.4,within an hour,100%,t,10,t,11,2,2,11,Real Bed,t,5,t,40,1,2.83,10,6,6,10,10,10,t,strict,1,60,0,bad
13300195,5.3,N/A,N/A,f,1,t,2,1,1,1,Real Bed,t,1,f,0,1,3.68,8,4,8,10,6,8,f,flexible,0.09,60,0,bad
13895027,4.0,N/A,N/A,f,1,t,2,1,0,1,Real Bed,t,1,f,0,1,3.53,10,4,10,10,10,10,f,flexible,0.11,60,0,bad
18135358,2.9,within an hour,100%,f,1,f,2,2,1,1,Real Bed,f,1,f,2,1,2.85,8,2,10,10,10,4,t,flexible,1,60,0,bad
11755451,3.9,N/A,N/A,f,1,f,3,2,2,2,Real Bed,t,1,f,0,1,3.82,10,10,10,10,4,6,f,flexible,0.08,60,0,bad
14501802,3.5,a few days or more,0%,f,2,t,6,1,2,2,Real Bed,t,1,f,57,1,3.41,8,8,10,6,8,6,f,strict,0.13,60,0,bad
16455761,3.8,within a few hours,70%,f,1,t,1,1,1,1,Real Bed,f,1,f,54,4,2.85,7,3,8,9,9,7,f,strict,1.01,60,0,bad
6557701,4.8,N/A,N/A,f,1,t,3,1,0,2,Real Bed,t,1,f,0,3,4.15,6,4,8,10,10,10,f,moderate,0.17,60,0,bad
15783855,5.1,N/A,N/A,f,1,t,2,1,1,1,Real Bed,f,1,f,0,1,3.10,8,8,10,10,8,8,f,moderate,0.28,60,0,bad
8480307,5.0,N/A,N/A,f,1,t,2,1,1,1,Real Bed,t,1,f,0,3,4.07,6,6,10,7,9,7,f,flexible,0.18,60,0,bad
17505431,4.7,within an hour,81%,f,12,t,4,1,1,2,Real Bed,t,2,t,14,10,2.85,6,7,8,8,9,6,t,moderate,5.17,62,0,bad
16155512,3.3,within an hour,100%,f,15,f,3,2.5,1,2,Real Bed,f,2,t,52,6,2.96,7,6,8,9,7,7,f,strict,1.15,63,0,bad
1970816,6.2,within a day,100%,f,1,t,4,1,1,2,Real Bed,f,3,t,0,2,5.99,6,4,9,9,7,4,f,flexible,0.05,63,0,bad
8688941,5.3,N/A,N/A,f,3,t,2,2,1,1,Real Bed,f,1,t,58,8,4.13,7,7,8,8,5,6,t,strict,0.43,63,0,bad
8922378,5.3,N/A,N/A,f,3,t,2,2,1,1,Real Bed,f,1,t,58,8,4.18,6,7,10,9,5,6,t,strict,0.43,63,0,bad
5142318,7.8,within an hour,100%,f,8,t,16,4,6,8,Real Bed,t,16,t,17,7,3.56,8,7,9,7,6,6,f,strict,0.29,63,0,bad
13626614,3.7,within an hour,100%,f,5,f,1,1,1,1,Real Bed,t,1,t,60,6,3.17,6,8,8,9,8,6,f,strict,0.58,63,0,bad
13261964,5.6,within a few hours,100%,f,4,t,3,2.5,1,2,Real Bed,f,2,t,1,15,2.94,6,7,7,7,6,6,f,strict,1.35,64,0,bad
16207903,3.2,within a day,100%,f,1,f,1,1,0,1,Real Bed,f,1,f,59,5,3.03,8,5,6,7,9,6,f,flexible,1.19,64,0,bad
12256719,3.9,within an hour,100%,f,10,t,3,1,0,1,Real Bed,f,1,t,57,5,2.93,7,7,7,6,4,6,t,moderate,0.4,64,0,bad
12255452,3.9,within an hour,100%,f,10,t,3,1,0,2,Real Bed,f,1,t,42,5,2.92,8,8,9,8,4,6,t,moderate,0.41,64,0,bad
16590289,6.2,within a few hours,80%,f,1,f,6,2,2,3,Real Bed,t,4,t,58,6,2.92,8,7,8,7,8,7,t,strict,1.82,64,0,bad
15667407,3.3,within a day,80%,f,1,t,6,2,3,4,Real Bed,t,4,t,50,5,2.81,7,7,8,8,8,7,f,strict,1.1,64,0,bad
9867256,4.9,N/A,N/A,f,1,t,3,1,0,1,Real Bed,t,1,t,0,4,3.63,8,7,8,8,7,7,f,strict,0.26,65,0,bad
17304633,3.3,within an hour,100%,f,15,f,3,2.5,1,2,Real Bed,f,2,t,29,4,2.86,5,8,8,9,8,8,f,flexible,2.67,65,0,bad
14234291,4.0,within an hour,99%,f,35,t,3,1,1,3,Real Bed,t,1,f,60,4,3.36,7,8,7,8,8,8,f,strict,0.44,65,0,bad
11888023,4.0,a few days or more,33%,f,8,f,1,1,1,1,Real Bed,t,1,t,60,4,3.48,8,8,8,8,6,8,t,strict,0.43,65,0,bad
15821035,4.1,within a day,50%,f,7,f,1,1,1,1,Real Bed,f,1,f,0,5,3.10,8,7,9,9,8,8,t,strict,0.9,65,0,bad
4587883,5.3,within an hour,100%,f,1,t,2,1,1,1,Real Bed,t,2,t,59,4,3.79,6,6,10,10,9,7,f,strict,0.15,65,0,bad
7634095,4.9,within an hour,100%,f,329,t,7,3,3,4,Real Bed,t,1,f,0,4,3.67,7,8,10,9,9,7,f,strict,0.25,65,0,bad
14969853,5.4,within an hour,100%,t,2,t,1,1,1,1,Real Bed,t,1,t,4,4,2.82,8,6,7,8,8,7,f,flexible,0.71,65,0,bad
9390274,4.3,within a few hours,70%,f,4,f,4,1,2,2,Real Bed,t,1,f,53,12,2.90,6,7,8,7,9,6,t,strict,0.7,65,0,bad
7464990,4.6,N/A,N/A,f,1,t,1,1,1,1,Real Bed,t,1,t,59,4,3.88,7,7,9,10,10,9,f,strict,0.2,65,0,bad
16995970,4.1,within an hour,100%,f,30,t,3,2,1,2,Real Bed,t,1,t,60,4,2.85,7,7,8,7,8,7,t,strict,1.41,65,0,bad
1660287,7.0,within a day,64%,f,7,f,4,1,1,2,Real Bed,t,4,t,44,1,6.12,8,6,8,8,4,6,f,strict,0.02,66,0,bad
16812324,3.6,within an hour,100%,f,3,t,2,1,1,1,Real Bed,t,1,t,54,3,2.83,7,8,7,5,8,4,t,flexible,0.89,67,0,bad
16987752,4.1,within an hour,100%,f,30,t,4,1.5,1,2,Real Bed,t,1,t,38,12,2.85,8,5,9,8,10,8,t,strict,4.09,67,0,bad
15853705,5.9,within an hour,92%,f,10,t,1,0.5,1,1,Couch,t,1,t,60,3,3.22,8,9,9,7,7,7,f,flexible,0.54,67,0,bad
16030685,3.4,within an hour,100%,f,3,t,3,1,1,2,Real Bed,t,2,f,33,4,2.93,7,7,10,7,5,6,t,moderate,0.86,67,0,bad
461682,8.7,a few days or more,33%,f,1,t,3,1,1,2,Real Bed,t,2,t,60,4,5.82,5,6,7,7,7,7,f,strict,0.07,67,0,bad
10476626,4.1,within an hour,100%,f,5,f,3,1,1,2,Real Bed,t,1,t,55,6,2.96,8,7,8,8,6,7,f,strict,0.38,67,0,bad
12257105,3.9,within an hour,100%,f,10,t,4,1,0,2,Real Bed,f,2,t,29,9,3.04,7,8,8,8,6,7,t,moderate,0.77,67,0,bad
12256387,3.9,within an hour,100%,f,10,t,3,1,0,1,Real Bed,f,1,t,59,6,2.88,8,9,9,8,8,6,t,moderate,0.58,67,0,bad
13222796,4.6,within an hour,95%,f,11,t,2,1,1,1,Real Bed,t,1,t,59,12,3.45,8,8,7,7,9,7,f,strict,1.07,67,0,bad
12036892,4.6,within an hour,99%,f,21,t,16,2,2,3,Real Bed,f,6,t,55,3,2.85,9,9,9,9,10,7,f,strict,0.23,67,0,bad
7733484,5.5,N/A,N/A,f,1,f,6,2,2,2,Real Bed,t,2,t,60,3,3.54,7,5,9,8,9,6,f,moderate,0.14,67,0,bad
3645824,5.6,N/A,N/A,f,1,f,4,4,3,4,Real Bed,t,1,f,14,3,4.13,9,9,7,7,8,7,f,strict,0.11,67,0,bad
10259023,5.5,within a few hours,84%,f,27,t,4,1,0,2,Real Bed,t,1,t,60,3,3.17,9,9,10,10,9,7,f,strict,0.22,67,0,bad
12906679,5.0,within an hour,100%,f,47,t,4,1,1,2,Real Bed,t,1,t,58,6,2.85,6,8,7,8,7,7,t,strict,0.5,67,0,bad
16245059,3.2,within an hour,94%,f,4,f,4,1,1,2,Real Bed,t,1,t,0,3,3.12,8,5,8,8,8,7,t,moderate,0.7,67,0,bad
6940457,5.5,within a day,70%,f,2,t,1,1,1,1,Pull-out Sofa,t,1,f,29,3,3.38,9,9,9,9,9,8,f,moderate,0.38,67,0,bad
6181322,4.8,within an hour,100%,f,1,t,4,1,0,2,Real Bed,t,1,t,60,3,4.11,8,7,10,8,9,7,f,strict,0.15,67,0,bad
17555280,3.0,within an hour,100%,f,14,f,1,2,1,1,Real Bed,t,1,f,55,3,2.87,8,7,7,7,9,7,t,strict,2.5,67,0,bad
5085910,5.2,within a few hours,100%,f,7,t,2,1,1,2,Real Bed,t,1,t,60,3,3.81,7,7,7,7,7,7,f,strict,0.13,67,0,bad
16253186,5.1,within an hour,100%,f,1,t,4,1,2,2,Real Bed,f,1,t,53,3,2.87,7,10,7,5,7,7,f,flexible,2.65,67,0,bad
18081991,3.0,within an hour,100%,f,1,t,4,1,0,2,Real Bed,t,1,t,53,3,2.81,7,8,7,7,5,6,t,strict,3,67,0,bad
16379682,3.8,within a few hours,96%,f,27,f,2,1,0,1,Real Bed,t,1,f,38,3,2.92,9,10,8,8,10,8,f,strict,0.75,67,0,bad
15563850,3.4,within an hour,100%,f,23,t,7,3,3,3,Real Bed,t,6,f,30,3,2.86,7,6,8,7,9,7,f,strict,2.25,67,0,bad
17188797,4.4,within an hour,94%,f,25,t,3,1,1,2,Real Bed,t,1,f,5,3,2.85,8,7,9,9,8,8,t,strict,1.5,67,0,bad
8501346,4.4,within an hour,100%,f,1,t,2,1,1,1,Real Bed,t,2,t,8,6,4.25,8,6,8,9,9,8,t,moderate,0.31,68,0,bad
10771400,6.6,within a few hours,100%,f,9,t,1,1,1,2,Real Bed,t,1,f,14,5,2.99,6,6,8,8,7,8,f,strict,0.35,68,0,bad
1811850,6.3,within an hour,100%,f,1,t,2,1,0,1,Real Bed,t,1,t,39,5,2.91,7,6,9,9,6,6,f,strict,0.58,68,0,bad
8611579,5.3,N/A,N/A,f,1,t,2,1.5,1,1,Real Bed,f,1,f,0,5,4.34,8,6,8,9,9,8,t,flexible,0.26,68,0,bad
